id,wea_conditions,wea_temp,wea_dptemp,wea_humidity,wea_windspeed,wea_winddir,wea_visibility,wea_pressure,wea_precipitation,wea_fog,wea_rain,wea_snow
2074,Clear,28.3,18.9,56,7.4,0,16.1,29.8,,No,No,No
6264,Clear,3.3,-6.7,48,16.7,250,16.1,30,,No,No,No
668,Clear,20,1.1,28,16.7,180,16.1,30.1,,No,No,No
7816,Light_Rain,18.9,17.2,90,5.6,0,6.4,29.9,0,No,Y,No
6236,Clear,24,11,44,5.6,280,16.1,30,,No,No,No
4401,Clear,12.8,-7.8,23,13,50,16.1,30.1,,No,No,No
1535,Partly_Cloudy,26.1,16.7,56,14.8,170,11.3,30,,No,No,No
4037,Overcast,13.3,12.2,93,11.1,180,8,29.9,1.3,No,No,No
7773,Clear,-11.7,-26.7,29,11.1,310,16.1,30.5,,No,No,No
1775,Rain,5.6,3.9,89,9.3,70,2,29.8,5.8,No,Y,No
6085,Overcast,3.3,-3.3,62,22.2,270,16.1,29.6,,No,No,No
5386,Overcast,3.3,-5,55,16.7,290,16.1,30,,No,No,No
3461,Clear,3.9,-8.3,41,11.1,240,16.1,30,,No,No,No
1951,Clear,22,21,94,7.4,260,16.1,29.9,,No,No,No
2207,Clear,27.2,18.9,60,,0,16.1,29.8,,No,No,No
8355,Partly_Cloudy,30,18.9,51,5.6,0,16.1,29.8,,No,No,No
1423,Overcast,15.6,-2.2,30,0,0,16.1,30.1,,No,No,No
4237,Clear,-0.6,-8.9,54,5.6,0,16.1,30.1,,No,No,No
8149,Partly_Cloudy,21.7,10,47,14.8,320,16.1,29.8,,No,No,No
6392,Overcast,1.1,-10,44,25.9,70,16.1,30.2,,No,No,No
7881,Scattered_Clouds,26.7,16.1,52,11.1,0,12.9,29.9,,No,No,No
5988,Light_Rain,12.8,11.7,93,9.3,0,2.8,29.7,0,No,Y,No
3822,Overcast,12.2,6.1,66,5.6,0,16.1,29.8,,No,No,No
5213,Haze,15,10.6,75,5.6,260,9.7,29.9,,No,No,No
6776,Clear,-5.6,-17.2,40,16.7,290,16.1,29.9,,No,No,No
4619,Scattered_Clouds,2.2,-13.9,30,27.8,290,16.1,29.8,,No,No,No
6088,Clear,23.9,14.4,55,5.6,0,11.3,30.1,,No,No,No
7837,Overcast,11.7,-3.9,34,9.3,0,16.1,29.8,,No,No,No
4942,Scattered_Clouds,3.9,-6.1,49,0,0,16.1,29.7,,No,No,No
7787,Clear,13.3,-0.6,39,0,0,16.1,30.3,,No,No,No
6,Clear,16.1,7.2,56,0,0,16.1,30.3,,No,No,No
5002,Overcast,17.2,13.3,78,9.3,120,16.1,30.2,,No,No,No
5249,Haze,20.6,17.8,84,9.3,0,9.7,29.7,,No,No,No
2001,Overcast,12.8,11.7,93,25.9,180,4.8,29.6,0.3,No,No,No
5507,Overcast,3.9,-8.3,41,16.7,300,16.1,30.1,,No,No,No
929,Scattered_Clouds,22,14,60,7.4,320,16.1,30,,No,No,No
386,Clear,28.3,17.8,53,9.3,0,11.3,30.1,,No,No,No
651,Clear,20,-12.8,10,7.4,0,16.1,30.2,,No,No,No
46,Overcast,0.6,-9.4,48,14.8,290,16.1,29.7,,No,No,No
3469,Clear,15,4.4,49,0,0,16.1,30.3,,No,No,No
536,Overcast,12.2,5.6,64,13,80,16.1,29.7,,No,No,No
4599,Clear,3.9,-15,24,7.4,0,16.1,30.3,,No,No,No
4861,Clear,-6.1,-15.6,48,22.2,10,16.1,30.3,,No,No,No
1941,Clear,25,10,39,11.1,270,16.1,30,,No,No,No
4196,Mostly_Cloudy,29.4,21.7,63,7.4,0,11.3,29.7,,No,No,No
3857,Clear,-1.1,-12.8,41,14.8,10,16.1,30.2,,No,No,No
4866,Rain,17.2,15.6,90,0,0,3.2,29.8,0.8,No,Y,No
405,Clear,15.6,7.8,60,0,0,16.1,29.9,,No,No,No
6785,Clear,12.2,1.7,49,5.6,0,16.1,30.1,,No,No,No
6564,Overcast,12.2,6.1,66,0,0,16.1,29.6,,No,No,No
2556,Clear,-8.3,-17.8,47,14.8,350,16.1,30.3,,No,No,No
4769,Light_Rain,12.8,11.7,93,7.4,80,4.8,29.9,0.5,No,Y,No
1931,Clear,25.6,13.3,46,5.6,280,16.1,30.1,,No,No,No
5754,Clear,-1.1,-16.7,30,7.4,0,16.1,30.1,,No,No,No
2413,Clear,21.7,13.3,59,9.3,0,16.1,30.1,,No,No,No
7376,Mostly_Cloudy,8.3,6.1,86,5.6,70,6.4,29.8,,No,No,No
2925,Clear,27.2,12.8,41,9.3,0,14.5,30.1,,No,No,No
2049,Overcast,25.6,16.1,56,7.4,0,14.5,30.2,,No,No,No
7470,Clear,25,12.2,45,5.6,0,16.1,29.8,,No,No,No
5606,Overcast,8.9,5,77,7.4,280,12.9,29.9,,No,No,No
7519,Clear,3.9,-7.2,45,14.8,290,16.1,30,,No,No,No
2601,Clear,17.2,7.8,54,5.6,70,16.1,30.3,,No,No,No
5401,Clear,-1.1,-11.7,45,5.6,0,16.1,30.2,,No,No,No
6024,Overcast,5.6,3.3,85,31.5,70,8,30,0.3,No,No,No
2651,Clear,5,-7.2,41,18.5,290,16.1,30.1,,No,No,No
3744,Mostly_Cloudy,10.6,0,48,0,0,16.1,30,,No,No,No
1148,Overcast,1.1,-9.4,46,5.6,0,16.1,30.2,,No,No,No
4054,Clear,14.4,-1.1,35,9.3,250,16.1,29.8,,No,No,No
4002,Mostly_Cloudy,22.2,17.2,73,20.4,70,14.5,30.1,,No,No,No
3957,Light_Rain,4.4,2.2,86,16.7,70,8,29.9,2.5,No,Y,No
2844,Overcast,11.1,9.4,89,5.6,70,9.7,29.9,,No,No,No
681,Clear,9.4,-13.3,19,18.5,310,16.1,30.1,,No,No,No
6894,Clear,21.7,-5.6,16,0,0,16.1,30.3,,No,No,No
8201,Overcast,11.7,8.9,83,13,110,12.9,29.8,,No,No,No
6068,Overcast,10,7.2,83,11.1,70,16.1,29.8,0,No,No,No
7496,Overcast,20,6.1,40,9.3,0,16.1,30.1,,No,No,No
468,Overcast,11.7,8.3,80,20.4,110,16.1,29.8,,No,No,No
124,Clear,2.2,-8.9,44,14.8,20,16.1,30,,No,No,No
2558,Rain,5,3.9,93,22.2,70,1.6,29.8,6.6,No,Y,No
7120,Overcast,25.6,17.2,60,20.4,50,16.1,30,,No,No,No
8313,Unknown,15,3,45,,0,,,,No,No,No
7135,Clear,22.2,12.8,55,5.6,0,14.5,29.9,,No,No,No
1776,Mostly_Cloudy,8.3,-1.1,52,11.1,250,16.1,29.9,,No,No,No
4009,Clear,15.6,-3.3,27,9.3,230,16.1,29.8,,No,No,No
7974,Mostly_Cloudy,23.3,18.3,73,5.6,0,11.3,30,,No,No,No
2969,Overcast,7.8,3.9,76,9.3,0,16.1,29.6,,No,No,No
1730,Clear,3.9,-10,36,20.4,60,16.1,30.3,,No,No,No
2297,Overcast,9.4,5,74,13,50,16.1,29.7,,No,No,No
5538,Unknown,16.6,14.1,85,,0,,,,No,No,No
6431,Clear,1.7,-5,61,11.1,290,16.1,30.2,,No,No,No
1867,Clear,1.7,-5.6,59,11.1,290,12.9,29.5,,No,No,No
829,Clear,23.9,2.8,25,5.6,0,16.1,30.2,,No,No,No
4941,Mostly_Cloudy,13.9,1.1,42,14.8,50,16.1,30.2,,No,No,No
7820,Partly_Cloudy,13.3,7.8,69,9.3,0,16.1,30.1,,No,No,No
548,Mostly_Cloudy,10,6.1,77,14.8,190,16.1,29.4,,No,No,No
1924,Overcast,3.9,-5.6,50,5.6,0,16.1,29.7,,No,No,No
7632,Clear,16.7,-4.4,23,0,0,16.1,30.4,,No,No,No
5239,Clear,9.4,-13.3,19,18.5,310,16.1,30.1,,No,No,No
2032,Clear,22.2,10.6,48,9.3,0,16.1,30.1,,No,No,No
4376,Overcast,10.6,2.8,59,5.6,0,16.1,30.2,,No,No,No
74,Overcast,7.2,6.1,93,7.4,30,6.4,30,,No,No,No
6648,Light_Rain,11.1,9.4,89,14.8,80,3.2,29.9,0,No,Y,No
5968,Clear,-1.7,-11.1,49,7.4,0,16.1,30.3,,No,No,No
7053,Haze,28.3,18.3,54,7.4,0,9.7,29.9,,No,No,No
7689,Rain,12.2,9.4,83,14.8,60,2.8,29.7,0.3,No,Y,No
685,Mostly_Cloudy,7.2,1.7,68,9.3,280,16.1,29.6,,No,No,No
4019,Scattered_Clouds,5,-6.1,45,16.7,60,16.1,30.1,,No,No,No
2098,Clear,0.6,-7.2,56,11.1,300,16.1,30.2,,No,No,No
3292,Clear,6.7,-12.2,25,11.1,0,16.1,30.4,,No,No,No
8379,Partly_Cloudy,27.2,22.2,74,5.6,0,11.3,29.8,,No,No,No
5855,Overcast,1.1,-1.1,85,14.8,20,16.1,29.9,0,No,No,No
8166,Overcast,14.4,11.7,84,5.6,220,16.1,29.9,,No,No,No
519,Unknown,13,9,77,,0,,,,No,No,No
4561,Clear,23.3,17.8,71,,0,16.1,30.1,,No,No,No
2592,Light_Rain,8.3,4.4,77,7.4,0,16.1,30.1,0.3,No,Y,No
2868,Light_Rain,19.4,13.9,70,7.4,0,4,29.7,0,No,Y,No
8006,Clear,-10,-25,29,0,0,16.1,30.6,,No,No,No
5650,Mostly_Cloudy,4.4,-6.1,47,7.4,0,16.1,29.7,,No,No,No
1298,Light_Rain,3.9,2.2,89,11.1,0,6.4,30,0.8,No,Y,No
4588,Overcast,-7.2,-17.2,46,,0,16.1,30.6,,No,No,No
8181,Clear,16.7,5.6,48,11.1,170,16.1,29.8,,No,No,No
1748,Overcast,25.6,20,71,9.3,300,16.1,29.8,,No,No,No
4033,Rain,6.7,5,89,13,60,2.8,29.8,0.8,No,Y,No
1635,Partly_Cloudy,13.3,-5.6,27,24.1,300,16.1,29.8,,No,No,No
3733,Clear,24,10,41,9.3,320,16.1,30,,No,No,No
6653,Partly_Cloudy,8.3,5,80,9.3,280,16.1,29.9,,No,No,No
1026,Mostly_Cloudy,2.8,-0.6,79,13,60,16.1,30.3,,No,No,No
4469,Clear,22.8,13.3,55,13,240,16.1,30.1,,No,No,No
5941,Overcast,8.3,3.9,74,11.1,80,16.1,29.9,,No,No,No
4945,Overcast,12.2,6.1,66,0,0,16.1,29.6,,No,No,No
3406,Light_Rain,3.3,2.2,93,22.2,70,2.4,30,0.3,No,Y,No
438,Clear,13.3,5,57,0,0,16.1,30.1,,No,No,No
6698,Overcast,11.7,-1.1,41,7.4,170,16.1,30,,No,No,No
7460,Clear,6.7,-5,43,13,60,16.1,30.4,,No,No,No
4111,Overcast,21.1,9.4,47,9.3,360,16.1,29.9,,No,No,No
5927,Clear,-1.7,-10,54,18.5,310,16.1,29.9,,No,No,No
3752,Clear,13.3,-5.6,27,0,0,16.1,30.3,,No,No,No
3771,Clear,30,6.1,22,9.3,0,12.9,30,,No,No,No
7131,Clear,6.7,-8.9,32,5.6,0,16.1,30.2,,No,No,No
3127,Rain,1.1,-0.6,89,11.1,70,3.2,30.1,3.6,No,Y,No
2025,Clear,19.4,8.3,49,9.3,40,16.1,30.2,,No,No,No
2223,Partly_Cloudy,8.3,-1.1,52,13,240,16.1,29.9,,No,No,No
7101,Clear,17.8,-1.1,28,5.6,0,16.1,30.2,,No,No,No
